Datetime,Unnamed: 0,Vader Title Score,Vader Description Score,Flair Title Label,Flair Title Score,Flair Description Label,Flair Description Score,DistilBERT Title Label,DistilBERT Title Score,DistilBERT Description Label,DistilBERT Description Score,FinBERT Title Label,FinBERT Title Score,FinBERT Description Label,FinBERT Description Score,SVC Title Label,SVC Description Label,LR Title Label,LR Title Score,LR Description Label,LR Description Score,NB Title Label,NB Title Score,NB Description Label,NB Description Score,GBDT Title Label,GBDT Title Score,GBDT Description Label,GBDT Description Score,RF Title Label,RF Title Score,RF Description Label,RF Description Score,KNN Title Label,KNN Title Score,KNN Description Label,KNN Description Score,PriceDiff30min,before10mins,in20mins
2025-03-05 08:00:00,1270,0.0,-0.431,1,0.924407303,-1,0.989116848,-1,0.985180736,-1,0.953101099,0,0.985180736,0,0.953101099,-1,-1,-1,0.667921963,-1,0.744348582,-1,0.772627076,-1,0.394576338,-1,0.721659785,-1,0.658495882,-1,0.74,-1,0.73,-1,0.6,0,0.4,-7.5,5807.25,5797.75
2025-03-05 09:15:00,1258,-0.5994,-0.959,-1,0.990997434,-1,0.997984529,-1,0.995010614,-1,0.990421295,0,0.995010614,0,0.990421295,-1,-1,-1,0.740655043,-1,0.859033563,-1,0.896084852,-1,0.827760103,-1,0.789158994,-1,0.721659785,-1,0.7,-1,0.96,-1,0.8,-1,1.0,10.75,5784.25,5795.75
2025-03-05 10:27:00,1263,-0.7906,-0.8481,-1,0.971546769,-1,0.747834027,-1,0.998934209,1,0.908964097,0,0.998934209,0,0.908964097,-1,-1,-1,0.635163996,-1,0.753989702,-1,0.665490976,-1,0.46549909,-1,0.526883011,-1,0.721659785,-1,0.61,-1,0.88,-1,0.6,-1,0.8,18.75,5794.75,5792.75
2025-03-05 11:39:00,1265,0.0,0.4215,-1,0.988175869,-1,0.995987117,-1,0.952691615,-1,0.95973444,0,0.952691615,0,0.95973444,-1,-1,-1,0.744086341,-1,0.809520527,-1,0.772250335,-1,0.661725016,-1,0.982453037,-1,0.703290209,-1,0.9,-1,0.89,-1,0.6,-1,0.8,24.0,5768.0,5781.5
2025-03-05 11:58:00,1255,-0.3182,-0.5106,-1,0.997019291,-1,0.993767262,-1,0.859106779,-1,0.981227398,0,0.859106779,0,0.981227398,-1,-1,-1,0.704852423,-1,0.653277764,-1,0.739794402,1,0.445074638,-1,0.721659785,-1,0.721659785,-1,0.72,-1,0.71,-1,0.8,-1,0.4,20.5,5758.5,5794.5
2025-03-05 12:03:00,1261,0.2023,0.9325,1,0.973932505,1,0.980206251,1,0.997563124,1,0.972535729,0,0.997563124,0,0.972535729,-1,-1,-1,0.618417021,-1,0.570511797,-1,0.626794651,1,0.419386862,-1,0.761573926,-1,0.604659884,-1,0.73,-1,0.53,1,0.6,-1,0.8,25.5,5757.75,5803.25
2025-03-05 13:05:00,1266,0.0,0.9298,-1,0.999104321,-1,0.9995597,-1,0.998162687,-1,0.977792025,0,0.998162687,0,0.977792025,-1,-1,-1,0.664719864,-1,0.824713414,-1,0.698767575,-1,0.515181655,-1,0.721659785,-1,0.721659785,-1,0.95,-1,0.91,-1,0.6,-1,0.4,-17.5,5825.0,5813.25
2025-03-05 14:31:00,1262,0.4767,0.9806,1,0.776344121,1,0.97972554,1,0.993735731,1,0.998895407,0,0.993735731,0,0.998895407,-1,1,-1,0.538445941,-1,0.534039344,-1,0.734763439,1,0.466465188,-1,0.721659785,-1,0.619011243,-1,0.68,-1,0.61,-1,0.8,-1,0.4,12.75,5856.25,5853.5
2025-03-05 14:43:00,1269,-0.5267,-0.8126,-1,0.530602932,-1,0.997192681,-1,0.525992215,-1,0.989127338,0,0.525992215,0,0.989127338,-1,-1,-1,0.792780768,-1,0.806875836,-1,0.894468167,-1,0.550094076,-1,0.819153292,-1,0.721659785,-1,0.82,-1,0.86,-1,0.6,-1,0.6,16.75,5854.0,5863.75
2025-03-05 14:50:00,1259,0.1779,0.9153,-1,0.920406938,1,0.85542804,1,0.983154655,1,0.990757644,0,0.983154655,0,0.990757644,-1,-1,-1,0.62254498,-1,0.636434441,-1,0.536464569,1,0.396739897,-1,0.511719506,-1,0.721659785,-1,0.71,-1,0.98,-1,0.6,-1,1.0,-4.0,5855.0,5864.75
2025-03-05 15:20:00,1268,0.5423,0.4263,-1,0.995925784,-1,0.99824369,-1,0.974774599,-1,0.975764453,0,0.974774599,0,0.975764453,-1,-1,-1,0.630221283,-1,0.737644334,-1,0.717728366,-1,0.597417028,-1,0.667022513,-1,0.669340785,-1,0.88,-1,0.57,-1,0.8,-1,1.0,-14.5,5864.75,5854.5
2025-03-05 17:00:00,1256,0.3818,0.6379,-1,0.882703006,1,0.651931167,-1,0.944080234,-1,0.973895371,0,0.944080234,0,0.973895371,1,1,-1,0.559426897,-1,0.52288759,-1,0.516190704,1,0.516120142,-1,0.671003859,-1,0.721659785,-1,0.75,-1,0.76,-1,0.8,-1,0.4,,5845.25,
2025-03-05 17:40:00,1257,0.0,0.8689,-1,0.991455853,-1,0.967562139,-1,0.766963899,-1,0.863444507,0,0.766963899,0,0.863444507,-1,-1,-1,0.680453559,-1,0.725820747,-1,0.750194223,-1,0.538099751,-1,0.721659785,-1,0.703290209,-1,0.9,-1,0.82,-1,0.8,-1,0.6,,,5847.75
2025-03-05 21:07:00,1264,0.0,0.8225,-1,0.877853274,-1,0.902772963,1,0.996125281,-1,0.528924108,0,0.996125281,0,0.528924108,-1,-1,-1,0.625472907,-1,0.629802028,-1,0.596276711,-1,0.337911719,-1,0.721659785,-1,0.721659785,-1,0.62,-1,0.8,-1,0.8,-1,0.8,-4.5,5843.25,5841.75
2025-03-06 08:18:00,1328,-0.0516,-0.2597,-1,0.987906456,-1,0.983709812,-1,0.991530538,-1,0.983002961,0,0.991530538,0,0.983002961,1,-1,-1,0.532014424,-1,0.778105219,-1,0.591514728,-1,0.755435846,-1,0.721659785,-1,0.721659785,-1,0.73,-1,0.93,1,0.6,-1,1.0,8.0,5781.75,5789.75
2025-03-06 10:15:00,1318,0.0,0.5106,-1,0.994955599,-1,0.9940117,-1,0.955518007,-1,0.971048117,0,0.955518007,0,0.971048117,-1,-1,-1,0.693075564,-1,0.628272301,-1,0.675876934,1,0.425499793,-1,0.704996089,-1,0.582938888,-1,0.68,-1,0.79,-1,0.8,-1,0.8,19.25,5786.5,5802.5
2025-03-06 10:41:00,1335,0.6597,0.0772,1,0.680804849,-1,0.972860575,1,0.981838942,-1,0.951080918,0,0.981838942,0,0.951080918,1,-1,1,0.450719878,-1,0.745176763,1,0.464853026,-1,0.421739206,-1,0.638613214,-1,0.721659785,-1,0.64,-1,0.9,1,0.8,-1,0.8,3.0,5800.75,5810.5
2025-03-06 11:02:00,1337,-0.2732,0.6124,1,0.855194747,1,0.926238298,1,0.777644515,1,0.68170619,0,0.777644515,0,0.68170619,1,-1,-1,0.571844687,-1,0.648403208,-1,0.759781287,-1,0.662700132,-1,0.552079913,-1,0.582243988,-1,0.65,-1,0.62,-1,0.6,-1,1.0,-4.0,5806.25,5800.25
2025-03-06 12:08:00,1323,0.0,-0.0129,-1,0.988130331,-1,0.99052459,-1,0.976211071,-1,0.982456923,0,0.976211071,0,0.982456923,-1,-1,-1,0.72475749,-1,0.745292877,-1,0.801803813,-1,0.426261701,-1,0.721659785,-1,0.721659785,-1,0.97,-1,0.96,-1,1.0,-1,1.0,-11.0,5766.25,5744.0
2025-03-06 12:21:00,1327,-0.2732,0.7337,-1,0.973942995,-1,0.988295197,-1,0.989959836,-1,0.991274714,0,0.989959836,0,0.991274714,-1,-1,-1,0.886319285,-1,0.689160574,-1,0.989283063,-1,0.462951682,-1,0.721659785,-1,0.721659785,-1,0.94,-1,0.83,-1,1.0,-1,0.6,-22.25,5752.75,5747.75
2025-03-06 12:35:00,1319,-0.5994,-0.7964,-1,0.980318248,-1,0.964805663,-1,0.97397095,-1,0.993321836,0,0.97397095,0,0.993321836,-1,-1,-1,0.716476767,-1,0.748937934,-1,0.769331909,-1,0.466491391,-1,0.704996089,-1,0.721659785,-1,0.79,-1,0.87,-1,0.6,-1,0.8,2.0,5751.0,5741.75
2025-03-06 12:59:00,1329,0.3818,0.5859,1,0.889093637,1,0.681335926,1,0.994983315,1,0.979010224,0,0.994983315,0,0.979010224,-1,1,-1,0.777736119,1,0.446327905,-1,0.746838714,1,0.619609429,-1,0.760466154,-1,0.700893518,-1,0.96,-1,0.83,-1,1.0,-1,0.4,-4.5,5732.0,5756.25
2025-03-06 13:27:00,1326,-0.1027,-0.4404,-1,0.974792719,-1,0.999737442,-1,0.971591592,-1,0.997198224,0,0.971591592,0,0.997198224,-1,-1,-1,0.603224198,-1,0.737475412,-1,0.628754261,-1,0.669889024,-1,0.654426962,-1,0.574842139,-1,0.78,-1,0.64,-1,0.8,-1,0.6,-14.5,5754.0,5738.0
2025-03-06 14:00:00,1325,-0.3935,0.9723,-1,0.979921699,-1,0.929782867,-1,0.999506474,1,0.974993706,0,0.999506474,0,0.974993706,-1,-1,-1,0.662128615,-1,0.587844634,-1,0.63543801,1,0.454958811,-1,0.721659785,-1,0.629896476,-1,0.82,-1,0.81,-1,0.6,-1,0.8,-16.0,5737.25,5726.75
2025-03-06 14:15:00,1322,0.3182,0.9438,-1,0.996005118,-1,0.643546879,-1,0.923348486,1,0.98200953,0,0.923348486,0,0.98200953,-1,-1,-1,0.616211051,-1,0.637506599,-1,0.634231756,1,0.453053221,-1,0.405435684,-1,0.721659785,0,0.36,-1,0.98,-1,0.6,-1,0.6,5.5,5729.75,5727.75
2025-03-06 14:52:00,1324,-0.4019,0.9723,-1,0.777730703,-1,0.929782867,-1,0.99010694,1,0.974993706,0,0.99010694,0,0.974993706,-1,-1,-1,0.756721974,-1,0.587844634,-1,0.739744868,1,0.454958811,-1,0.74004843,-1,0.629896476,-1,0.87,-1,0.81,-1,0.6,-1,0.8,-26.0,5740.5,5743.5
2025-03-06 17:35:00,1317,-0.2732,0.8519,-1,0.999093175,-1,0.998934209,-1,0.996192575,-1,0.951515794,0,0.996192575,0,0.951515794,-1,-1,-1,0.690130397,-1,0.674069003,-1,0.9376527,1,0.407399987,-1,0.635202783,-1,0.721659785,-1,0.68,-1,0.89,-1,0.6,-1,0.8,,,
2025-03-06 18:28:00,1320,-0.5859,-0.7717,-1,0.998396218,-1,0.998650253,-1,0.998257577,-1,0.996567249,0,0.998257577,0,0.996567249,-1,-1,-1,0.667887521,-1,0.74113665,-1,0.66728583,-1,0.424064885,-1,0.721659785,-1,0.721659785,-1,0.76,-1,0.9,-1,0.6,-1,0.8,2.0,5767.25,5763.25
2025-03-06 19:24:00,1321,-0.4939,0.4939,-1,0.999065101,-1,0.99887675,-1,0.997352719,-1,0.978581369,0,0.997352719,0,0.978581369,-1,-1,-1,0.733224838,-1,0.779178091,-1,0.789585294,-1,0.533600837,-1,0.804285825,-1,0.721659785,-1,0.96,-1,0.75,-1,0.8,-1,1.0,2.75,5766.0,5767.5
2025-03-06 19:35:00,1336,-0.4939,-0.7579,-1,0.885761917,-1,0.97293371,-1,0.996090114,-1,0.998034894,0,0.996090114,0,0.998034894,1,-1,-1,0.577997489,-1,0.624916758,-1,0.762478475,1,0.485265597,1,0.552487214,-1,0.721659785,-1,0.67,-1,0.82,1,0.8,-1,0.8,3.5,5761.0,5765.5
2025-03-06 19:43:00,1316,0.0,-0.5499,-1,0.543180823,-1,0.993745327,-1,0.998342395,-1,0.988721848,0,0.998342395,0,0.988721848,-1,-1,-1,0.578577555,-1,0.790826416,-1,0.649811618,-1,0.713678285,-1,0.600644887,-1,0.721659785,-1,0.68,-1,0.88,-1,0.6,-1,1.0,5.75,5764.25,5762.5
2025-03-06 19:54:00,1330,-0.3818,-0.1779,-1,0.999973655,-1,0.99996376,-1,0.999775589,-1,0.999267876,0,0.999775589,0,0.999267876,-1,-1,-1,0.613939018,-1,0.713128193,-1,0.733569799,-1,0.522985305,-1,0.721659785,-1,0.721659785,-1,0.76,-1,0.81,-1,0.8,-1,1.0,4.25,5767.5,5773.5
2025-03-06 20:42:00,1334,0.0,0.7003,1,0.970397294,1,0.912336051,-1,0.962192059,1,0.964084029,0,0.962192059,0,0.964084029,0,1,-1,0.366859423,-1,0.485391319,-1,0.706953556,1,0.583567937,-1,0.405435684,-1,0.593116812,0,0.38,-1,0.74,0,0.6,1,1.0,1.75,5767.75,5768.5
2025-03-06 21:28:00,1332,0.5719,0.8625,-1,0.635073781,-1,0.855320692,1,0.77288276,1,0.996045172,0,0.77288276,0,0.996045172,-1,1,-1,0.573136056,-1,0.501311792,-1,0.660642087,1,0.515085144,-1,0.60745204,-1,0.496101869,-1,0.65,-1,0.67,-1,0.6,0,0.4,0.5,5772.25,5768.5
2025-03-06 21:36:00,1333,0.8957,0.9365,-1,0.99416393,1,0.646795094,-1,0.824563861,-1,0.688289702,0,0.824563861,0,0.688289702,1,1,-1,0.512924423,-1,0.423459612,-1,0.697550956,1,0.565570233,-1,0.583127414,-1,0.594479342,-1,0.74,-1,0.8,-1,0.6,-1,0.4,0.0,5767.25,5768.25
2025-03-06 22:29:00,1331,0.0,0.5423,-1,0.655384481,-1,0.938740671,-1,0.888109863,-1,0.9811306,0,0.888109863,0,0.9811306,1,-1,-1,0.598870997,-1,0.644923096,-1,0.723961183,-1,0.643948273,-1,0.594479342,-1,0.594479342,-1,0.68,-1,0.76,-1,0.6,-1,0.4,-4.25,5764.25,5762.25
2025-03-07 11:03:00,35,0.5574,0.967,-1,0.888317645,-1,0.601311326,1,0.970034182,1,0.989076614,0,0.970034182,0,0.989076614,-1,-1,-1,0.746199412,-1,0.615755617,-1,0.814916207,1,0.480785627,-1,0.721659785,-1,0.721659785,-1,1.0,-1,0.9,-1,1.0,-1,0.8,-26.5,5724.5,5706.25
2025-03-07 11:27:00,34,-0.4404,0.875,-1,0.784755886,1,0.886653185,1,0.913633704,1,0.98977834,0,0.913633704,0,0.98977834,-1,-1,-1,0.679491213,-1,0.564386053,-1,0.807197378,1,0.453976521,-1,0.663786496,-1,0.521850621,-1,0.82,1,0.46,-1,0.6,-1,0.4,-11.25,5714.0,5685.75
2025-03-08 01:46:00,33,0.0,-0.93,-1,0.99812156,-1,0.998971224,-1,0.968831241,-1,0.986464739,0,0.968831241,0,0.986464739,-1,-1,-1,0.750091853,-1,0.608093503,-1,0.887763774,1,0.443112486,-1,0.721659785,-1,0.721659785,-1,0.84,-1,0.89,-1,0.8,-1,0.6,,,
2025-03-08 12:30:00,24,-0.5267,0.9062,1,0.92350626,1,0.989320159,1,0.99316287,1,0.990705431,0,0.99316287,0,0.990705431,0,-1,-1,0.552197044,-1,0.665751539,-1,0.580864384,1,0.381539371,-1,0.721659785,-1,0.650602893,-1,0.83,-1,0.76,0,0.6,-1,0.4,,,
2025-03-08 16:30:00,22,0.6486,0.9729,1,0.974121034,-1,0.87436235,1,0.998040974,1,0.987055421,0,0.998040974,0,0.987055421,-1,-1,-1,0.714080108,-1,0.699477859,-1,0.700299873,-1,0.404136287,-1,0.760466154,-1,0.721659785,-1,0.85,-1,0.91,-1,0.8,-1,0.4,,,
2025-03-08 20:44:00,30,0.0,-0.7506,-1,0.991968453,-1,0.999066889,-1,0.990149498,-1,0.997060001,0,0.990149498,0,0.997060001,-1,-1,-1,0.579374679,-1,0.673574412,-1,0.758605286,-1,0.603277669,-1,0.486026797,-1,0.677419107,-1,0.65,-1,0.76,-1,0.8,-1,0.6,,,
2025-03-09 05:06:00,27,-0.1779,0.749,-1,0.99972266,-1,0.995211959,-1,0.99209255,-1,0.992874265,0,0.99209255,0,0.992874265,-1,-1,-1,0.698558424,-1,0.72195728,-1,0.731192475,1,0.387371465,-1,0.721659785,-1,0.721659785,-1,0.86,-1,0.98,-1,1.0,-1,0.6,,,
2025-03-09 07:51:00,21,0.4767,0.9337,-1,0.98085624,-1,0.968564808,-1,0.654841423,-1,0.85722363,0,0.654841423,0,0.85722363,-1,-1,-1,0.788788593,-1,0.692063514,-1,0.817984705,-1,0.595637769,-1,0.976490531,-1,0.721659785,-1,0.92,-1,0.73,1,0.8,-1,0.4,,,
2025-03-09 08:00:00,32,0.0,-0.4019,-1,0.961550534,-1,0.984056473,-1,0.998868883,-1,0.993161082,0,0.998868883,0,0.993161082,-1,-1,-1,0.569196165,-1,0.753180322,-1,0.718129968,-1,0.645639341,-1,0.659740064,-1,0.721659785,-1,0.55,-1,0.94,-1,0.8,-1,0.8,,,
2025-03-09 08:30:00,31,0.0,0.5267,-1,0.946840882,-1,0.984086931,-1,0.944434702,-1,0.996554255,0,0.944434702,0,0.996554255,0,1,-1,0.515653824,-1,0.474198932,-1,0.635926139,1,0.523860843,-1,0.721659785,-1,0.669340785,-1,0.79,-1,0.55,0,0.6,-1,0.4,,,
2025-03-09 09:58:00,23,0.2732,-0.9692,-1,0.999351561,-1,0.99639684,-1,0.999140024,-1,0.996602058,0,0.999140024,0,0.996602058,-1,-1,-1,0.773073295,-1,0.763092596,-1,0.864700498,-1,0.648555592,-1,0.704996089,-1,0.721659785,-1,0.68,-1,0.9,-1,0.8,-1,0.8,,,
2025-03-09 11:24:00,28,0.0,-0.6112,-1,0.878177881,-1,0.974144399,-1,0.9198246,1,0.974150062,0,0.9198246,0,0.974150062,-1,-1,-1,0.737619424,-1,0.621661764,-1,0.811973551,-1,0.392878054,-1,0.780895979,-1,0.684126748,-1,0.8,-1,0.55,-1,1.0,-1,0.8,,,
2025-03-09 13:46:00,25,0.0,-0.0108,-1,0.934352279,-1,0.987285435,-1,0.995557845,-1,0.969389498,0,0.995557845,0,0.969389498,-1,-1,-1,0.689557685,-1,0.719816818,-1,0.687313177,-1,0.387993857,-1,0.476826185,-1,0.629896476,-1,0.67,-1,0.88,-1,0.8,-1,1.0,,,
2025-03-09 15:48:00,19,-0.5423,-0.2582,1,0.847578824,-1,0.842464864,1,0.995607913,1,0.973974645,0,0.995607913,0,0.973974645,-1,-1,-1,0.914369774,-1,0.752791228,-1,0.982609419,-1,0.660064341,-1,0.819153292,-1,0.742550134,-1,0.74,-1,0.87,-1,1.0,-1,0.6,,,
2025-03-09 17:54:00,20,-0.4588,-0.6444,-1,0.994424701,-1,0.99973911,-1,0.997617185,-1,0.998331606,0,0.997617185,0,0.998331606,-1,-1,-1,0.688760835,-1,0.672906595,-1,0.786772793,1,0.493346861,-1,0.677305623,-1,0.721659785,-1,0.78,-1,0.9,-1,0.6,-1,0.8,,,5729.5
2025-03-09 18:33:00,18,0.7845,0.8176,1,0.976183474,1,0.861701906,1,0.998943746,1,0.995518267,0,0.998943746,0,0.995518267,-1,-1,-1,0.657341562,-1,0.6587835,-1,0.682861624,-1,0.444190385,-1,0.66122864,-1,0.704996089,-1,0.77,-1,0.74,-1,0.6,-1,0.6,-15.0,5735.25,5737.0
2025-03-09 18:33:00,77,0.7845,0.8176,1,0.976183474,1,0.861701906,1,0.998943746,1,0.995518267,0,0.998943746,0,0.995518267,-1,-1,-1,0.657341562,-1,0.6587835,-1,0.682861624,-1,0.444190385,-1,0.66122864,-1,0.704996089,-1,0.77,-1,0.74,-1,0.6,-1,0.6,-15.0,5735.25,5737.0
2025-03-09 20:00:00,26,0.4588,0.959,-1,0.988649368,-1,0.943762004,-1,0.964198291,1,0.990875602,0,0.964198291,0,0.990875602,-1,-1,-1,0.706901797,-1,0.596190613,-1,0.76455583,1,0.426610121,-1,0.724484626,-1,0.629896476,-1,0.74,-1,0.52,1,0.6,-1,0.8,-3.0,5732.75,5730.5
2025-03-09 21:46:00,29,-0.7269,0.6249,-1,0.906464934,1,0.515207887,1,0.856606781,1,0.963130236,0,0.856606781,0,0.963130236,0,0,-1,0.576898223,-1,0.530529884,-1,0.759073632,1,0.410001932,-1,0.584759714,-1,0.604404075,-1,0.63,-1,0.76,-1,0.6,-1,0.4,1.25,5747.0,5749.75
2025-03-09 22:29:00,38,-0.6486,-0.9022,-1,0.998818815,-1,0.99927026,-1,0.998546004,-1,0.998255908,0,0.998546004,0,0.998255908,-1,-1,-1,0.6643585,-1,0.831144955,-1,0.657315902,-1,0.675355515,-1,0.721659785,-1,0.721659785,-1,0.85,-1,0.85,-1,0.8,-1,0.6,3.25,5751.25,5752.25
2025-03-09 22:48:00,37,-0.4404,0.4404,-1,0.98004514,1,0.878029823,-1,0.550198257,-1,0.641264677,0,0.550198257,0,0.641264677,-1,-1,-1,0.830005364,-1,0.61376588,-1,0.919886487,1,0.384846041,-1,0.789158994,-1,0.629896476,-1,0.94,-1,0.87,-1,0.6,-1,0.4,-2.5,5754.0,5753.25
2025-03-09 23:26:00,36,-0.2023,-0.3612,1,0.510851741,-1,0.991793931,1,0.998302221,-1,0.843393683,0,0.998302221,0,0.843393683,-1,-1,-1,0.814560119,-1,0.747747307,-1,0.816320226,-1,0.487270699,-1,0.789158994,-1,0.594479342,-1,0.92,-1,0.81,-1,1.0,-1,0.8,6.25,5748.25,5752.75
2025-03-10 10:56:00,90,0.34,-0.4767,-1,0.999367654,-1,0.998759151,-1,0.999496341,-1,0.99879539,0,0.999496341,0,0.99879539,1,-1,-1,0.595617344,-1,0.731906548,-1,0.674962103,-1,0.552570683,-1,0.676188982,-1,0.676188982,-1,0.87,-1,0.8,-1,0.6,-1,0.6,14.25,5658.5,5663.75
2025-03-10 13:19:00,87,0.0,-0.875,-1,0.990917146,-1,0.999970794,-1,0.998780191,-1,0.999456942,0,0.998780191,0,0.999456942,-1,-1,-1,0.718216238,-1,0.75719856,-1,0.894913192,-1,0.616454849,-1,0.410313868,-1,0.560630866,-1,0.55,-1,0.77,-1,0.4,-1,0.8,-14.75,5632.0,5625.75
2025-03-10 14:24:00,96,-0.3818,0.4215,-1,0.997474372,-1,0.98402667,-1,0.999052823,-1,0.984867871,0,0.999052823,0,0.984867871,-1,-1,-1,0.697915,-1,0.653837454,-1,0.665648486,-1,0.418560772,-1,0.619020525,-1,0.721659785,-1,0.77,-1,0.9,0,0.4,-1,0.8,-20.0,5618.5,5609.25
2025-03-10 15:04:00,88,0.0,0.7774,1,0.913434327,-1,0.881688654,-1,0.995456576,1,0.97169286,0,0.995456576,0,0.97169286,1,1,-1,0.49897127,-1,0.550515572,1,0.455012989,1,0.460417345,1,0.584082932,1,0.486372117,-1,0.57,-1,0.46,1,0.8,1,0.6,52.75,5597.5,5614.25
2025-03-10 16:20:00,80,-0.4939,-0.5719,-1,0.927072406,-1,0.999659061,-1,0.943517864,-1,0.998402417,0,0.943517864,0,0.998402417,-1,-1,-1,0.747942331,-1,0.753865479,-1,0.823878276,1,0.460886436,-1,0.804285825,-1,0.721659785,-1,0.88,-1,0.99,-1,0.8,-1,0.6,3.0,5625.5,5627.5
2025-03-10 16:20:00,85,-0.4939,-0.8316,-1,0.927072406,-1,0.999429166,-1,0.943517864,-1,0.995336473,0,0.943517864,0,0.995336473,-1,-1,-1,0.747942331,-1,0.860508481,-1,0.823878276,-1,0.701950654,-1,0.804285825,-1,0.721659785,-1,0.88,-1,0.95,-1,0.8,-1,0.8,3.0,5625.5,5627.5
2025-03-10 16:56:00,84,-0.12,-0.8908,-1,0.98109895,-1,0.999316931,1,0.503020585,-1,0.998260796,0,0.503020585,0,0.998260796,-1,-1,-1,0.742325184,-1,0.800256875,-1,0.820395175,-1,0.625636722,-1,0.721659785,-1,0.721659785,-1,0.8,-1,0.87,-1,0.6,-1,0.6,,5628.75,
2025-03-10 18:30:00,93,0.5574,0.8957,1,0.987969518,1,0.959292352,1,0.998782933,1,0.998699188,0,0.998782933,0,0.998699188,-1,-1,-1,0.77549122,-1,0.577133962,-1,0.779559757,1,0.471455757,-1,0.721659785,-1,0.721659785,-1,1.0,-1,0.92,-1,1.0,-1,0.6,-5.5,5614.5,5620.25
2025-03-10 18:34:00,78,0.4767,-0.0772,1,0.969640255,-1,0.999945164,1,0.996611059,-1,0.999500871,0,0.996611059,0,0.999500871,1,-1,-1,0.561954215,-1,0.739905986,-1,0.647104174,-1,0.473166365,-1,0.635202783,-1,0.676188982,-1,0.62,-1,0.86,-1,0.6,-1,0.8,-4.25,5616.5,5615.25
2025-03-10 19:08:00,81,0.3818,-0.926,1,0.505897701,-1,0.996511757,1,0.991920352,-1,0.846338868,0,0.991920352,0,0.846338868,-1,-1,-1,0.692981365,-1,0.822175506,-1,0.72329341,-1,0.685150473,-1,0.721659785,-1,0.721659785,-1,0.91,-1,0.97,-1,0.8,-1,0.6,-16.5,5614.0,5601.75
2025-03-10 19:25:00,79,-0.1531,-0.6908,-1,0.740565121,-1,0.996963322,-1,0.896056414,-1,0.994975328,0,0.896056414,0,0.994975328,1,-1,-1,0.591215407,-1,0.820235182,-1,0.773779823,-1,0.779582845,-1,0.721659785,-1,0.721659785,-1,0.82,-1,0.74,-1,0.6,-1,0.8,1.0,5603.5,5599.75
2025-03-10 19:29:00,83,-0.5719,0.9013,-1,0.994036794,-1,0.950413287,-1,0.998327076,1,0.916898787,0,0.998327076,0,0.916898787,-1,-1,-1,0.788567644,-1,0.796971087,-1,0.911455181,-1,0.523711836,1,0.460443198,-1,0.721659785,-1,0.66,-1,0.83,-1,1.0,-1,0.8,1.75,5594.25,5604.25
2025-03-10 19:46:00,95,0.6486,0.9153,1,0.997220397,1,0.57301271,1,0.999797165,-1,0.643413007,0,0.999797165,0,0.643413007,-1,1,-1,0.674372141,-1,0.54115561,-1,0.851774756,1,0.485723601,-1,0.604404075,-1,0.604404075,-1,0.84,-1,0.78,-1,0.6,-1,0.6,-3.0,5586.0,5600.0
2025-03-10 20:38:00,82,0.128,0.4939,-1,0.948984981,-1,0.945923626,-1,0.968556285,1,0.764220655,0,0.968556285,0,0.764220655,-1,-1,-1,0.667425688,-1,0.678890606,-1,0.685157699,-1,0.562529473,-1,0.721659785,-1,0.721659785,-1,0.85,-1,0.67,-1,0.6,-1,0.8,-33.5,5595.75,5574.0
2025-03-10 21:16:00,86,-0.296,0.7783,-1,0.980442345,-1,0.998653531,-1,0.851932883,-1,0.988279223,0,0.851932883,0,0.988279223,1,-1,-1,0.557629891,-1,0.721388843,-1,0.763385533,-1,0.522195783,-1,0.506435315,-1,0.721659785,-1,0.55,-1,0.89,0,0.4,-1,0.8,17.25,5568.25,5584.0
2025-03-10 21:51:00,89,0.0,-0.9628,-1,0.999895334,-1,0.997634888,-1,0.998320043,-1,0.998985708,0,0.998320043,0,0.998985708,-1,-1,-1,0.591619759,-1,0.855169529,-1,0.794951906,-1,0.798913638,-1,0.635202783,-1,0.676188982,-1,0.74,-1,0.75,-1,0.6,-1,1.0,31.25,5585.5,5606.75
2025-03-10 22:30:00,91,0.2732,0.9822,-1,0.797712088,1,0.976918221,1,0.99194324,1,0.985960603,0,0.99194324,0,0.985960603,0,1,-1,0.525414214,-1,0.52042985,-1,0.777880415,1,0.58739714,-1,0.484256028,-1,0.721659785,-1,0.6,-1,0.97,1,0.6,1,0.6,6.5,5617.25,5611.5
2025-03-10 23:28:00,94,-0.4767,-0.9578,-1,0.998762488,-1,0.997489333,-1,0.954609811,1,0.514916539,0,0.954609811,0,0.514916539,1,0,-1,0.579408511,-1,0.569073471,-1,0.74990859,1,0.345362289,-1,0.499661783,-1,0.695302595,-1,0.47,-1,0.67,0,0.4,-1,0.8,-0.75,5632.25,5625.0
2025-03-10 23:30:00,92,-0.743,-0.7511,-1,0.999501824,-1,0.999596536,-1,0.999445856,-1,0.985776484,0,0.999445856,0,0.985776484,1,-1,-1,0.630543575,-1,0.681667723,-1,0.807725998,1,0.37789827,-1,0.721659785,-1,0.703486112,-1,0.77,-1,0.82,-1,0.6,-1,0.6,-3.5,5629.0,5625.5
